"V1","V2"
2.88869709293499,-1.67825712895349
-15.1928765716083,-1.27530976791851
-21.7936558268676,-1.43285192252878
-21.7663231093705,-2.70590842746186
-21.4756152945684,-1.2276467999464
-21.8701243979263,-1.62975172096324
-20.7795001293322,-1.64406350051121
-20.9876233162782,-3.09948737976208
-15.5438382041743,-2.71168808771513
-16.5600114881711,-2.54366499126769
-11.2387495578209,-10.2685766155161
-10.0856695897553,-11.021437890752
-12.2734788637998,-12.7335955750448
0.0483699179133797,-10.8685616076029
0.99347000548451,3.30903422718593
13.7599304726063,1.00268197308078
15.025338260828,2.17654946995963
15.4522282825922,1.38517107656956
14.3656717190075,1.41410070896947
2.88997205643177,12.3389424810581
15.9860979425326,1.54450080159199
16.5134759057939,1.21726518029379
16.205827051811,1.91095861327073
15.722389310699,1.79720036531513
16.0197370852622,2.27550361654331
17.3753791453435,2.08428648226828
16.958347474456,1.60679088718619
-2.70411383306096,27.5263072907119
-7.27765346835302,27.8858842928942
0.839778089239916,-2.70225347506658
24.4163390461537,-4.35200997427244
24.3346895509262,-3.66990485131842
26.0451259200715,-3.9906890356277
25.597278886566,-3.26632637002458
25.4155296065065,-2.46209595356776
23.4658260660725,-2.56397767742362
22.9576299485786,-3.49991757871349
22.4198720942395,-2.66204088983418
22.0253607830967,-4.27051319847195
23.1721319558858,-3.83772358392603
23.1493369075323,-4.47621080859285
23.3969070207282,-3.2834470502645
-4.12706572618147,28.4180723619821
-6.66300188905392,28.4891888999798
-4.64261459544671,2.37382214804123
20.6396240859684,18.2361208119962
21.2884492662545,18.6571622955103
21.0550983674062,18.7417585611936
21.5421573846639,18.9593349430469
21.0082172988266,18.1720228054153
-0.997966652917618,9.87929200591773
-1.07741387111409,8.76594574683552
0.371728053592781,17.1653834670633
-0.660538788188276,18.3373759717449
-0.0721109171617204,16.9053258526906
-0.499879689010395,17.9872360212331
-1.12438181056964,18.569464778161
2.99800624678749,-14.0047260356288
6.05627896565345,-5.72987418553816
-19.0097842958443,-5.1485363647764
-18.7063095828337,-6.5118170362636
-19.172023351155,-5.78560712574378
-19.2632332548439,-6.13342661247172
-18.5405065146964,-6.8310268337913
-18.4183830362926,-6.00007619308625
-18.9851555316695,-7.09494980102358
-18.5453938787509,-6.40082454959723
-18.2584974174825,-7.42582878831485
-17.4774828870575,-6.61501587976415
-16.8681073468157,-7.30630326500706
-14.5880268810273,-12.7387349822206
3.79006674374596,3.58406046766147
0.861618978404992,-5.58639994179343
-1.61046866477905,-16.1268990875172
-1.03352279515666,-16.4116019653542
-2.0280554754752,-15.725670187913
-0.964579949811851,-16.4577096351705
-4.0577786519413,-18.3574700920369
-2.02527650057068,-15.8412924197232
-1.92690245466957,-16.3456429120808
-4.17444093910244,-17.8889574372713
-1.38286302716595,-17.8532754782426
-2.75014143947316,-17.112642859246
-1.10881064142793,-16.2868050167828
-3.15419756906062,-16.789296310195
-0.0989962596813777,-23.6542686961279
4.9458497091627,-26.6883654196782
-4.08719283549903,2.31889196768463
12.3634713973869,-7.00363765892764
11.9627489826747,-7.30470802137278
12.047818256432,-8.38357404925378
11.7040354638878,-7.59279337015414
11.2982760468368,-6.93263178735131
12.1696597487671,-7.09594244575721
12.5747554197263,-7.93666413464186
9.67993266236593,-31.5637626455922
10.0016951370557,-33.1121254649969
9.77930816243669,-31.3558507404267
9.38859730494906,-31.2137852930725
9.01687599030814,-31.4745821871257
-1.59967149714527,6.92179809071952
-2.39236969130994,5.89909760360253
-0.166621510294184,-1.94524178140497
23.859482379535,16.2748720194468
23.9222322323992,14.7250963718984
22.5895492800207,17.577358271342
22.1132761966623,16.9387120082966
22.8169984553757,16.5244331691643
21.6772438552073,16.5791493017653
-0.4483741876359,20.5558312379658
-0.713463384493014,19.7973918166394
-2.32995733719442,18.3447911910746
-1.71490039119565,19.4458490567802
-2.28211407415892,19.2013962806509
-1.56354473610213,18.7207650745683
3.86859044961857,-15.9313946439363
5.36225238811503,-19.8203755849543
6.78588614384026,0.552639951212556
-22.7989296186548,9.49067073948895
-22.046645319373,10.4831436795837
-23.7996913784767,11.6383778160647
-23.3846198680901,12.2727423282048
-23.3059605389524,12.3835091972064
-23.3388369871059,12.688348635739
-24.4091856171196,13.7883144334519
-23.3065492924805,13.3380530610378
-24.4955584591001,13.2691006383784
-24.6322455740289,12.4443102458609
-22.8225012373156,7.59558850496301
4.13474534678646,1.96772681304605
0.352312527931234,-3.56821453669943
-17.7140314765695,0.412152641046013
-17.5763556900121,0.247470470965006
-16.3974905652439,0.346158436376617
-23.8294883761835,-2.08564760530432
-23.6226178114616,-2.18599848084916
-24.6379381155749,-2.03190500640236
-24.636457998268,-1.37061823444962
-24.3674995132903,0.674172936995306
-24.7825893095345,0.992040103289363
-24.2605963034421,0.440369165836525
-24.8244818877248,0.238621866079959
-14.3925715437992,3.88229375851106
-12.8070475772974,1.87058955166831
0.800847830625603,1.53480578094224
0.260778410916509,-3.48153483936379
-30.5544938820528,-3.58607365554359
-30.1222804423683,-3.81694345332856
